Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_stat	deseq2_pvalue	deseq2_padj	bayseq_library_932	bayseq_library_933	bayseq_library_919	bayseq_library_921	bayseq_likelihood	bayseq_FDR	bayseq_NA	bayseq_NA	
B4GALNT3	0.789866	0.818163	0.0507798	0.0147596	0.9593	0.999942	-4.42061101116315	1.93086536256611	0.00130552910604914	0.230936991795283	240.13840087845	-3.91360281057046	1.18246888337935	-3.30968777747948	0.000934000930592567	0.0443106799892137	760	19	30	12	0.256614680844008	1>2	0.540515606708067	1	
DOPEY1	5.67096	7.00781	0.305371	0.262689	0.7156	0.999942	6.64380393661147	-2.82683657046513	0.00405915249776129	0.434839261041583	6.07308590325719	4.22945576584652	1.57440173785895	2.68638916239906	0.00722289077632573	NA	0	0	14	12	0.963130400155256	2>1	0.0185129805193624	0.186403065689396	
ARSJ	7.42169	10.3268	0.476569	0.500925	0.47825	0.999942	-6.40202830873311	-3.0250701992342	0.00648934356091684	0.551080943468262	5.24072205724694	-4.1253449525395	1.58953012433405	-2.59532354208629	0.00945019141642469	NA	7	13	0	0	0.934673614291327	1>2	0.0356045948695278	0.582928065810575	
CYLD	6.34794	5.87704	-0.111199	-0.0971857	0.8873	0.999942	-5.72034194112327	1.01083342572349	0.000118481999761659	0.0451035584092688	126.193885588666	-4.97050480145795	1.21216921458025	-4.10050407292279	4.12251179858671e-05	0.0046120588707812	407	13	7	2	0.519772062773086	1>2	0.309817045275633	1	
CTNND2	0.70436	16.0858	4.51333	3.34861	5e-05	0.00964066	-0.173724370183366	-0.815514781994307	0.893508401879164	1	31.2096898159052	-0.212069619530908	0.99692971266163	-0.212722739464469	0.831543229148989	0.981225229916991	29	34	46	17	0.0184537055157023	1>2	0.861773626099535	1	
NT5DC1	15.2067	14.2827	-0.0904338	-0.0491932	0.92355	0.999942	-8.15186202467739	3.5202669345037	6.24564800814545e-07	0.00133144724237645	732.007907048233	-2.09438065331343	1.66450144835238	-1.25826304049573	0.208296642913004	0.883427335465467	2454	1	10	0	0.394816915732089	1>2	0.410797936867285	1	
DNAJC7	12.7521	53.7877	2.07654	0.0319226	0.2711	0.999942	-6.03655115908677	4.42159553571326	4.08762674474618e-05	0.0217850067361248	1366.76263847561	-5.09737251002283	1.26609765701149	-4.02605003002274	5.67216255347577e-05	0.00601249230668431	4520	19	46	33	0.692004234030211	1>2	0.203211580962688	1	
WASF1	0.834368	12.5366	3.90932	3.03264	0.0002	0.0238721	-3.79194287558949	-3.22858315034549	0.0430626619536463	1	4.67815619138967	-2.56824580274533	1.61873779950704	-1.58657307164103	0.11260937032384	NA	15	0	1	0	0.197633643558042	1>2	0.621097899236177	1	
LOC418109	0.452235	13.3667	4.88543	3.45419	5e-05	0.00964066	-2.45665674578858	-3.92668222322683	0.294443257017772	1	2.03483340262447	-1.40706459339271	1.6809436432861	-0.837068273533561	0.402554192595196	NA	6	0	0	1	0.11442279411037	1>2	0.704256254539435	1	
LOC101750399	0	1.77783	inf	-nan	0.0005	0.0396968	-9.92302695234459	0.0981068324415299	4.53195012286747e-06	0.00511031320413748	59.856991636872	-7.30146742287939	1.34908650762679	-5.41215658269653	6.2270199663592e-08	0.000102309938047282	55	179	0	0	0.975839753494629	1>2	0.0131264088505215	0.100559781191821	
LOC101751131	0	3.56028	inf	-nan	5e-05	0.00964066	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0681074772694774	1=2	0.829537660329197	1	
NFAT5	12.7013	11.0227	-0.204497	-0.223519	0.7561	0.999942	4.2753779980582	-0.0463517609524799	0.00217679226457886	0.313546334434406	53.2157906507405	3.74407083940831	1.08080858661689	3.46413868817224	0.000531932188353279	0.0286598885631408	4	6	198	29	0.740082118813968	2>1	0.159435904496107	1	
C1H13ORF15	3.69919	37.6468	3.34725	3.006	0.0006	0.0442336	-5.58627658970999	-3.57522491586404	0.0264941369039545	0.98811305210712	3.16180979429338	-3.29829387558346	1.65350317320623	-1.99473090165766	0.0460722371711353	NA	9	2	0	0	0.612812124900926	1>2	0.255865725485071	1	
LOC101751183	0.0805716	0	-inf	0	1	1	9.15930343438506	-0.632161421229221	2.38985730071745e-05	0.015920930605217	35.3942049469743	1.55599361914875	1.60619251408571	0.968746651166197	0.332671610254803	0.927967192041103	0	0	0	141	0.504913813339902	2>1	0.320579474033246	1	
FGF13	11.0083	9.63275	-0.192574	-0.166331	0.78365	0.999942	-10.1464290919344	0.314576617859021	2.80333122433441e-06	0.00398409433602407	77.4329995959814	-6.92251218621243	1.43693358743555	-4.81755889537442	1.45325202669363e-06	0.000654986359296547	258	3	0	0	0.830258005562037	1>2	0.102232655546772	0.999997681094136	
KCNJ12	0.383328	4.38788	3.51687	2.66316	0.00045	0.0377785	-4.18140004018805	-4.25726897815514	0.231992438281397	1	1.18920711500272	-1.65565574002342	1.63627880466287	-1.01184207441014	0.311613569120385	NA	4	0	0	0	0.312656398037512	1>2	0.502909077571955	1	
LOC101750328	3.5561	0.175175	-4.34343	-1.78248	0.12505	0.951042	7.2075189562706	-2.37880408729169	0.00135560237031337	0.230936991795283	8.98005597492212	4.7692011262564	1.52751687977012	3.12219209451494	0.00179509768790345	NA	0	0	25	14	0.966866924275272	2>1	0.0166773185868243	0.155257757226381	
TLCD2	1.94136	50.6122	4.70435	3.58822	5e-05	0.00964066	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0684562146450628	1=2	0.811986868466051	1	
OFD1	4.89119	5.14109	0.0718891	0.00231895	0.9423	0.999942	-5.65599405521899	6.48908005629311	8.60039449508997e-05	0.0360208071416047	5726.90300766724	-4.91958156745092	1.20118508490282	-4.09560660491294	4.21064413035411e-05	0.0046120588707812	18733	237	270	163	0.503063262385102	1>2	0.321238209472661	1	
GADL1	0.278902	5.19927	4.22048	3.00932	0.0002	0.0238721	-0.104397620820469	-4.53812539950011	1	1	0.548324508871065	-0.0739725285754183	1.56232617322264	-0.0473476856774624	0.962236122999348	NA	1	0	0	1	0.057397918875324	1>2	0.839476772841348	1	
EGF	0.153967	20.9467	7.08795	4.66552	5e-05	0.00964066	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0684562146450628	1=2	0.798282758024655	1	
LOC416752	0.709559	6.65136	3.22865	2.59034	0.00035	0.0328401	0.927026993553676	-3.50445592920603	0.621123232898455	1	3.13501104017681	0.576029384008082	1.55980625458716	0.369295470071405	0.711907501663098	NA	3	1	8	1	0.0631896662384714	2>1	0.834504994892209	1	
CLYBL	4.84838	5.42262	0.161486	0.137337	0.8454	0.999942	-14.8087734468336	4.94139180967088	9.65826915256963e-11	2.05894981794479e-06	1964.51589909851	-1.62631379699509	1.61574374434688	-1.00654191154086	0.314154961164492	0.926047025439773	6607	1	0	0	0.998014286273627	1>2	0.00198571372637346	0.00198571372637346	
RRP8	16.7961	8.80217	-0.932196	-1.00963	0.2817	0.999942	6.68939087171937	-2.79167633226283	0.00364633737441854	0.411283704486002	6.25932219339574	4.27041437979533	1.57098611874035	2.7183017907373	0.00656179573636615	NA	0	0	16	11	0.960667655772056	2>1	0.0227204537175318	0.276008015810854	
DOCK3	1.14578	12.4308	3.43952	2.80451	0.00045	0.0377785	-1.46647404248276	-1.75490115589742	0.263310363764492	1	16.1912477097466	-1.36799332319686	1.20664803884039	-1.13371362581546	0.25691469216166	NA	37	5	9	8	0.128300363239168	1>2	0.694802137721967	1	
GRIA4	0.614382	16.0393	4.70633	2.79831	0.0003	0.0302517	-4.47898097199106	-4.14153355272884	0.160681620216045	1	1.43225400777135	-2.18038940873466	1.67870392246834	-1.29885287068886	0.193994426256937	NA	4	1	0	0	0.449982873494687	1>2	0.35669721565885	1	
GABARAPL1	20.3183	116.632	2.52111	2.11594	0.0156	0.337506	-4.12086938812256	0.497888092878263	0.00271449943112706	0.35674864916192	84.7844165684239	-3.84809973459657	0.970500601364565	-3.96506682137649	7.33753892597237e-05	0.00730640997295309	203	83	8	10	0.724535595300009	1>2	0.16472103654477	1	
BAI1	0.458567	7.31955	3.99655	2.8903	5e-05	0.00964066	-3.10894135241424	-3.05577552651335	0.0685206415407986	1	5.52378247901142	-2.29523064889698	1.55736730148076	-1.47378890433532	0.140538436699142	NA	17	0	1	1	0.258762682002182	1>2	0.539544331108683	1	
SLC30A8	0.269583	5.79411	4.42579	2.77955	0.00035	0.0328401	3.10993073014248	-4.55470509367611	0.567719790194979	1	0.469652240249854	1.0874808824277	1.53165182891014	0.710005277897592	0.477700863253244	NA	0	0	1	1	0.24937440878594	2>1	0.573013683558649	1	
LOC768349	2.92442	0.742299	-1.97808	-1.52611	0.05825	0.711737	3.54151510282596	1.37763892262713	0.00742059985800248	0.601491816626984	147.543607370307	3.25548666371363	0.857000988152726	3.79869651111005	0.000145459074858584	0.0113804409520311	19	26	286	291	0.962348097760303	2>1	0.0214426159859616	0.246365816690999	
LOC408180	1.57271	59.2536	5.23558	3.52412	5e-05	0.00964066	-5.93161280189172	-3.35576032253267	0.0154253816753134	0.818005687946098	4.05371513054542	-3.63255743085473	1.63236003272937	-2.22534083046677	0.0260583664052616	NA	12	2	0	0	0.621939808600411	1>2	0.238187333156161	1	
LOC776593	0.723003	0.0579364	-3.64146	-1.84029	0.2469	0.999942	6.20610496010355	-3.14780325756948	0.00971596373371636	0.702118355509713	4.47789289236907	3.78983518062566	1.61159991085526	2.35159803317093	0.0186929631507928	NA	0	0	9	10	0.928991020955245	2>1	0.0421029144188912	0.72683054867474	
SORL1	2.11974	5.24101	1.30596	1.31538	0.06465	0.743638	-4.60855134283627	1.52406511158232	0.000963683564490078	0.193207147279085	180.884184427901	-4.01534628329371	1.22400138908855	-3.28050794638699	0.00103620345800415	0.0479572473662202	579	10	22	6	0.199844862575687	1>2	0.619665142219829	1	
MDGA2	0.251659	8.01569	4.99328	3.53184	5e-05	0.00964066	-4.18140004018805	-4.25726897815514	0.231992438281397	1	1.18920711500272	-1.65565574002342	1.63627880466287	-1.01184207441014	0.311613569120385	NA	4	0	0	0	0.312656398037512	1>2	0.503445224445183	1	
DLG1	19.1851	58.9783	1.6202	1.44528	0.04175	0.601433	-4.90005032268239	-1.2168587612837	0.00187045322676709	0.276905013112644	24.8154146557148	-4.2174103853825	1.26433215879624	-3.33568228573562	0.000850903484702258	0.0411186595695826	69	15	3	0	0.49904623900974	1>2	0.323868876425691	1	
LOC427533	0.0201759	7.80168	8.595	2.45761	0.0116	0.284662	-8.53598766740529	0.980475492078035	2.64452806988351e-06	0.00398409433602407	124.171609583172	-6.39765504192056	1.40433482279329	-4.55564793956708	5.22243440343539e-06	0.00171609194496887	416	1	0	1	0.674095532304317	1>2	0.208165366618867	1	
LDB3,LOC101750026	0.513056	8.56249	4.06084	2.168	0.00015	0.0207236	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
LOC422179	2.5669	158.853	5.95152	4.09155	5e-05	0.00964066	-5.59853636613772	-3.56811451616341	0.0264941369039545	0.98811305210712	3.27031956625748	-2.9713381817486	1.67442704351493	-1.7745402484131	0.0759738307513053	NA	11	0	0	0	0.398057016097664	1>2	0.406825887513896	1	
OLIG3	0	57.9626	inf	-nan	5e-05	0.00964066	-4.9596893999381	-3.92197367561664	0.0858272047030279	1	2.08111245125476	-2.3599179574375	1.68145570227534	-1.40349695459955	0.160468699476035	NA	7	0	0	0	0.351606725111224	1>2	0.445761323279946	1	
GFAP	0.285305	248.384	9.76585	5.10921	0.00045	0.0377785	-5.10948897226577	-1.50891594591112	0.00182962760647033	0.276624122799536	20.3564781965545	-1.38398689584755	1.60558167729864	-0.861984734514458	0.388695918302476	0.948295949267919	67	0	2	0	0.249442475405039	1>2	0.571020758379245	1	
C17H9ORF174	0.114025	7.55959	6.05089	3.94057	0.00025	0.0272453	3.14163577891955	-4.54427482764808	0.567719790194979	1	0.50204546024077	1.1022412579887	1.53516200751939	0.717996701709528	0.472759320506424	NA	0	0	0	2	0.252730424514812	2>1	0.550311567281548	1	
IGDCC4	0.381858	7.38509	4.27351	3.24293	5e-05	0.00964066	-3.78979592917589	-4.38829890060393	0.35157968529247	1	0.891905336252041	-1.34039486038287	1.58298412107545	-0.846751930444022	0.397133406669625	NA	3	0	0	0	0.285433014296754	1>2	0.525945856997583	1	
MDGA1	0.401399	10.2367	4.67257	3.25549	0.00035	0.0328401	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0684562146450628	1=2	0.802645196893151	1	
FAM135B	0.0592128	1.08255	4.19238	2.93886	0.00025	0.0272453	0.211641138911546	-3.96454240103709	0.999999999999997	1	1.79881659676083	0.028027925092249	1.67054951355366	0.0167776679858036	0.986613985755974	NA	3	0	3	1	0.0550515252983262	2>1	0.841896652208481	1	
CCDC169	0.141623	20.9559	7.20915	4.78366	5e-05	0.00964066	-3.23582605050831	-4.53749353363013	0.567719790194979	1	0.540348671519309	-1.15277382725461	1.54090985274269	-0.748112438377088	0.454392340067534	NA	1	1	0	0	0.232777332513267	1>2	0.591981153133888	1	
NINJ2	2.75408	185.145	6.07094	3.91028	5e-05	0.00964066	-0.7603156045931	-2.60193292486091	0.602722805164983	1	7.94179436108338	-0.729091913819937	1.32328317208727	-0.550971953092933	0.581652901155817	NA	15	3	8	4	0.0555258853403148	1>2	0.841628745271595	1	
WIPF3	2.11232	4.29704	1.02452	0.272149	0.435	0.999942	-6.39772221287109	2.08413135551684	2.5342034328624e-05	0.0163709541762911	268.755736560252	-5.40822888962096	1.26186763382025	-4.28589239050992	1.82007079575697e-05	0.00294585439985611	889	7	8	4	0.71778446136319	1>2	0.172019951170485	1	
NRBF2	19.4563	19.7878	0.0243755	0.0235663	0.97315	0.999942	-5.80427263505148	1.63350178398275	8.63918190654394e-05	0.0360208071416047	195.957169823678	-4.94862569131923	1.25098190974699	-3.95579316756075	7.6281138100142e-05	0.00737234764109019	644	6	7	6	0.719986022223891	1>2	0.170332907600584	1	
KIAA1210	1.46691	54.216	5.20787	3.56443	5e-05	0.00964066	-3.71133304711019	-2.63176710098595	0.0239712072494331	0.986521614176477	8.09098871580344	-2.99323338777142	1.4313482297154	-2.09119858161041	0.0365102664323448	NA	24	2	1	1	0.390509152749521	1>2	0.412756973684305	1	
PLLP	0	489.158	inf	-nan	5e-05	0.00964066	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0684562146450628	1=2	0.785067543077462	1	
NCKAP5	1.06749	19.3046	4.17665	3.18554	5e-05	0.00964066	-2.30898600727149	-2.64054927548405	0.122811804068342	1	7.97401323590369	-1.92085915822232	1.41401549058159	-1.35844279713815	0.17432322205571	NA	22	1	2	3	0.186990675966844	1>2	0.649180663032886	1	
LOC424593	2.01245	636.87	8.3059	4.27615	0.00015	0.0207236	-5.62744189256334	-1.04108867814509	0.000620968135671181	0.150429530866344	28.9782297803242	-1.4331425828274	1.60612713055178	-0.892297101248169	0.372233707583404	0.936052244172182	96	0	2	0	0.282901441969735	1>2	0.528826667576768	1	
DCUN1D4	12.8913	20.4408	0.66505	0.637427	0.35625	0.999942	-6.08654464249477	-3.24963335422001	0.0112517582730702	0.729072896247143	4.21427960019037	-3.8071795382091	1.61555348508379	-2.35657907544401	0.018444140269897	NA	6	10	0	0	0.920442818311632	1>2	0.0486595956027698	0.843820435969465	
GABRG2	0.168313	8.39543	5.64038	3.9813	0.00025	0.0272453	2.24819644616605	-4.70864358526676	1	1	0.218629510129469	0.879150054330316	1.46913202996556	0.59841459882331	0.549563327107046	NA	0	0	1	0	0.188554256352904	2>1	0.641512300912738	1	
GPR137C	2.99692	33.1702	3.46834	2.86539	0.00025	0.0272453	-1.10305578795515	-4.05197125699472	0.779822667944377	1	1.62646613526166	-0.679650781139694	1.68200085644019	-0.404072791364753	0.686159192332837	NA	4	0	2	0	0.0665208271064798	1>2	0.831150483574161	1	
MAPK8IP1	3.9274	65.3628	4.05683	3.17342	0.0002	0.0238721	0.276551633665376	-3.96943830349452	0.999999999999997	1	1.6684451588056	0.189522451947518	1.67269466151207	0.113303674787958	0.909789803944239	NA	0	3	2	2	0.0506113611517371	2>1	0.844082858678395	1	
C14H16ORF73	0.238057	6.54497	4.78101	3.20623	0.00025	0.0272453	-1.7833421017469	1.01367060071848	0.148789114762035	1	122.732019678496	-1.6948867520646	1.06730081483373	-1.58801223470315	0.112283572566752	0.745982483448266	291	43	26	80	0.0179426365650029	1>2	0.862058172618579	1	
FRMPD4	0.346783	0.583048	0.749583	0.54407	0.44085	0.999942	6.33103893116116	-1.04544831182331	0.000250120754760458	0.0772764384055573	25.563652717226	5.12775037897395	1.30990739313686	3.91458999761382	9.05579561976146e-05	0.00826847707955372	0	1	94	19	0.803686544433478	2>1	0.117426357628348	0.999999989345868	
EVC	4.73474	6.81582	0.525603	0.538931	0.4528	0.999942	-8.80309145757687	-0.973208758134069	5.11077592530776e-05	0.0248450482786189	30.3508087814098	-6.11899660766149	1.4578514368732	-4.19727034792071	2.70151374092666e-05	0.00362861166790945	98	5	0	0	0.785168818213636	1>2	0.132962108140504	0.999999999991529	
LOC425015	16.3195	16.1536	-0.0147438	-0.016205	0.9802	0.999942	-5.43360074704452	0.433152294645907	0.000304774568339885	0.0928169178267096	83.8758348557027	-4.70546811825528	1.22217942550513	-3.85006327226505	0.000118087315304262	0.0102114452128896	270	8	3	4	0.629187374874528	1>2	0.230803616291532	1	
LIN7A	1.44295	16.088	3.47889	2.79649	0.0004	0.0363648	-1.86429690983809	-3.76512618792329	0.396123286651819	1	2.4098616995496	-1.30077760848106	1.63584542916069	-0.795171466260386	0.426513767367855	NA	5	2	2	0	0.122965354598325	1>2	0.698730406990138	1	
FGFBP3	0	2.40652	inf	-nan	0.0006	0.0442336	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0684562146450628	1=2	0.806543383110626	1	
GRIK3	0.358596	6.91013	4.26828	3.0767	0.00035	0.0328401	-5.11329896056126	-2.23939083788598	0.00379566274754433	0.419253567109585	11.2448226727451	-4.0720379876869	1.42470536748401	-2.85816147016981	0.00426103502347671	NA	33	5	1	0	0.526123164120394	1>2	0.306184107749996	1	
C20H20ORF123,SLC13A3	0.110546	48.9428	8.79031	3.73651	0.00025	0.0272453	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
CCDC67	0	10.4187	inf	-nan	5e-05	0.00964066	-4.94264116207099	-3.93043267545366	0.0858272047030279	1	1.97260267929066	-2.65247091075506	1.68030143927991	-1.57856849297931	0.114435066232517	NA	5	2	0	0	0.615142476208763	1>2	0.251007805954031	1	
TMEM117	2.19131	39.7415	4.18078	3.2083	0.0001	0.0158072	-0.75067010999309	-2.68152906542497	0.646297106207291	1	7.21937508227481	-0.681474578037141	1.28802943717931	-0.529083077114696	0.596747820334067	NA	9	8	5	6	0.0298081618953475	1>2	0.855709277879492	1	
TNR	0.437304	40.9054	6.54751	4.08322	5e-05	0.00964066	0.399576951450886	-4.16121736152797	1	1	1.3152785278716	0.148469579196647	1.6825655395592	0.0882399976143238	0.929685927785823	NA	2	0	1	2	0.0622478435226785	2>1	0.83492410732636	1	
LOC418472	4.85272	18.5938	1.93796	0.686338	0.077	0.802758	-7.70950023581174	0.136040747534426	1.72556357607454e-05	0.0131377015409847	68.1379721860891	-6.04537390080359	1.37430856115535	-4.39884758901696	1.08827217544648e-05	0.00210356609912772	226	3	1	0	0.627306900428182	1>2	0.233910100313871	1	
PINK1	53.3243	95.8426	0.845874	0.906343	0.237	0.999942	-7.38231299838938	-2.24653377896468	0.00100902651401539	0.199170622460927	10.2101696845836	-5.0345510812484	1.51324469452473	-3.32699073683495	0.000877892917113979	NA	9	31	0	0	0.923668957735161	1>2	0.0450209076454353	0.783239230919518	
LOC101747768	0.529805	75.6793	7.15829	1.57494	0.26115	0.999942	-4.41183179866743	6.12453029450662	0.00117719142312686	0.220134796124723	4432.34406072121	-3.91873733482664	1.16749385160657	-3.35653787763775	0.00078924909215462	0.0398995771818474	14073	284	429	341	0.357028966601226	1>2	0.442562162078431	1	
NELL1	0.316863	5.83399	4.20255	3.08031	0.0001	0.0158072	-2.74151585714868	-0.655807834240488	0.0374867247916824	1	37.986345785223	-2.38886426042989	1.28620863303037	-1.85729142153371	0.0632697042292051	0.583735954038187	112	1	10	9	0.290783294343408	1>2	0.517577620636749	1	
DLK2	0.441777	9.68138	4.45382	3.22717	0.0004	0.0363648	-0.0019511756143802	-3.01381305756867	1	1	5.21437918299323	-0.036559769505672	1.37444389589334	-0.0265996812346491	0.978779027508671	NA	4	6	6	5	0.0215080574006812	2>1	0.860272805501617	1	
MEF2BNB	28.2175	37.8944	0.425397	0.288663	0.60775	0.999942	-4.89896997043224	3.05004077019176	0.000459121240102892	0.120833908598931	525.531994483654	-4.26857856172257	1.21000941971349	-3.52772341452789	0.000419149876778085	0.0249382628675553	1699	21	31	34	0.599622670644144	1>2	0.258891823897466	1	
LOC101748574	0.0158251	0.498739	4.978	1.14301	0.4257	0.999942	-6.72125731696823	3.4900455940807	1.02253963868575e-05	0.00908270834062621	716.169234921527	-5.55505980709625	1.30155822635797	-4.26800714297696	1.97227013989149e-05	0.00294585439985611	2384	6	18	8	0.731508467469143	1>2	0.163398697060922	1	
CNTN2	0.13086	26.015	7.63517	4.82235	0.00035	0.0328401	-4.11226693110069	-2.29401161730194	0.0108686651152173	0.729072896247143	10.9076077165146	-3.01572451259078	1.52520399413837	-1.97725977913823	0.0480122735436331	NA	35	0	0	2	0.1711581718847	1>2	0.673845837895074	1	
LOC770119	0	0.914242	inf	-nan	5e-05	0.00964066	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0684562146450628	1=2	0.810790430915069	1	
ERBB4	0.068321	15.3639	7.813	4.97377	0.0001	0.0158072	-2.49653116259602	-2.76598233196852	0.103914118805773	1	7.18264183426399	-1.95563424238434	1.50190872988676	-1.3020992577437	0.1928824568801	NA	21	0	2	2	0.223166831454027	1>2	0.61092486914632	1	
HEPACAM	0.80435	63.9657	6.31333	4.37092	5e-05	0.00964066	-4.09104353323007	-2.36756209023544	0.0125442117935596	0.758737287277283	10.2482177190314	-3.04338683888065	1.52950588651894	-1.98978432558191	0.0466146988198258	NA	33	0	2	0	0.190895560574552	1>2	0.6236424290414	1	
HEG1	15.8946	31.1007	0.96841	0.93476	0.187	0.999942	-6.26336811831595	-3.12599309619031	0.00844418376431553	0.652221411187241	4.86313804367378	-4.01918354233324	1.59811137650658	-2.51495834484268	0.0119046448359619	NA	9	9	0	0	0.934090390444251	1>2	0.037935749845391	0.636094370045659	
LAMC3	0.16789	3.35586	4.32109	2.9285	0.00045	0.0377785	-4.4895510287818	-4.13686795073138	0.160681620216045	1	1.4865088937534	-1.92472332348699	1.66302342248127	-1.15736392973664	0.247123704421828	NA	5	0	0	0	0.327655599311648	1>2	0.487114319873039	1	
PREP	21.9788	19.7684	-0.152917	-0.181754	0.80865	0.999942	-6.0016248383997	-3.30780964014876	0.0131229879013394	0.758737287277283	4.02548759340379	-3.74144622558301	1.6205225756634	-2.30878994330045	0.0209552403561824	NA	7	8	0	0	0.918600839522233	1>2	0.0495211630994802	0.856533321365334	
DDX3X	239.878	235.482	-0.0266878	-0.0180997	0.97915	0.999942	-4.17434566499593	-0.430623143704141	0.00285299333010104	0.368606738249054	40.6898744174132	-3.73728074209078	1.05970201068401	-3.5267279899549	0.000420728760188783	0.0249382628675553	31	121	6	3	0.701214743025947	1>2	0.195141776561418	1	
LOC101750474	0	9.0267	inf	-nan	0.11735	0.939335	-10.9520763692354	1.10447251980709	4.78083215222455e-07	0.00127397224776404	135.56961111031	-1.56671795020666	1.60723214962641	-0.9747925653247	0.329663165733033	0.927967192041103	456	0	0	0	0.834117970171611	1>2	0.100514426643537	0.999995963874153	
IRAK1BP1	3.60205	3.78217	0.0703973	0.0451592	0.95045	0.999942	7.4440901108392	-2.18239145811685	0.000878981323608537	0.181923532589192	10.648158455599	5.0042154258403	1.50667270945405	3.32136859879383	0.000895771507988761	NA	0	0	20	25	0.979653214900329	2>1	0.0115501463284002	0.0782910661436486	
TBC1D7	12.2489	13.7783	0.169747	0.0256464	0.88485	0.999942	-5.90784568437028	4.98124300709327	5.12797694089142e-05	0.0248450482786189	2013.82683188033	-5.0926126806458	1.22036355322274	-4.1730291495491	3.00576468475229e-05	0.00365812694596149	6622	64	80	48	0.660924712820805	1>2	0.216674237187829	1	
GABRA3	0.254878	4.08276	4.00166	2.98079	0.00045	0.0377785	-2.39133366398434	-4.69097115208869	1	1	0.29730177875068	-0.9865091419568	1.49489508991414	-0.659918644868557	0.509306038578136	NA	1	0	0	0	0.176503331241363	1>2	0.658309373108452	1	
LOC100857351	0.223164	4.10132	4.19991	2.94152	0.00015	0.0207236	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0684562146450628	1=2	0.82354213854792	1	
LOC101750924	0.0474773	0.0762694	0.683867	0	1	1	-6.81882694988086	0.590229290443413	3.31888509312482e-05	0.0191221601122257	94.0346744069424	-5.58126761437468	1.32728273137653	-4.20503294621058	2.6104412818313e-05	0.00362861166790945	310	5	3	0	0.441309221663912	1>2	0.369174521095603	1	
RANBP3L	0.572002	7.76105	3.76216	2.40022	0.00045	0.0377785	-0.173968924296489	-4.2867223551763	1	1	1.0318625777603	-0.16632353044686	1.65053108990538	-0.10076970465088	0.919733276578995	NA	2	0	2	0	0.0615107105991555	1>2	0.836361036970675	1	
SOX10	4.3776	99.0135	4.49941	3.13194	0.0005	0.0396968	-4.5610944613019	-2.67996614190444	0.0106991612378073	0.729072896247143	7.62294644175485	-3.58163304198033	1.4595632290603	-2.45390742289819	0.0141313356801015	NA	20	6	1	0	0.544313427961302	1>2	0.292199845283824	1	
ASIC4	0.0688408	42.4393	9.26792	4.83377	0.0003	0.0302517	-5.14769885598902	-3.8252191375756	0.0508557879916342	1	2.37841423000544	-2.53900557378141	1.68255872973735	-1.50901453180048	0.13129506920293	NA	8	0	0	0	0.363771068898293	1>2	0.432693821324795	1	
F3	5.3337	55.1353	3.36977	3.1075	0.0003	0.0302517	0.463454557309453	-3.18490543101785	0.807347320042131	1	4.42045206470552	0.299161060293393	1.43540742140667	0.208415433717224	0.834904606549098	NA	4	3	8	3	0.0381880151501155	2>1	0.850663582294581	1	
CDH20	0.354486	19.0144	5.74522	4.21789	5e-05	0.00964066	4.80233314279901	-3.97885052058852	0.0858272047030279	1	1.65997945086995	2.36401130189834	1.68256907018095	1.4050010450056	0.160020967526975	NA	0	0	3	4	0.693808703906612	2>1	0.198950954556449	1	
BAIAP2	2.70132	22.59	3.06395	1.06577	0.0915	0.870171	-5.23929687224989	2.61640946670079	0.000231010812892565	0.0735028135708014	389.154671603725	-4.46034577128276	1.26056011594556	-3.53838402061216	0.000402584094052138	0.0249382628675553	1273	7	17	21	0.628672720508669	1>2	0.232677820926294	1	
BHMT	1.33689	27.6324	4.36941	3.80421	0.0002	0.0238721	0.0730157852969079	-3.49185714780311	1	1	3.10772925348194	0.0479704483614215	1.54008054689577	0.0311480126530472	0.975151499666484	NA	1	5	5	2	0.0326803780970191	2>1	0.853842379256195	1	
