Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_807	bayseq_library_808	bayseq_library_810	bayseq_library_811	bayseq_library_712	bayseq_library_713	bayseq_library_718	bayseq_library_720	bayseq_likelihood	bayseq_FDR	
LOC101751157	0.208455	0.0907555	-1.19968	0	1	1	1.02857098296129	0.593902588335212	0.0139819497857393	0.269256734898274	0.885505768831098	50.2851631362968	0.242255728169759	0.000256929335460529	0.054868686972793	49	50	25	38	11	89	99	92	0.335540931344236	0.385601048236902	
LOC101751155	543.128	58.4499	-3.21602	-6.10978	5e-05	0.00552662	2.96687428330494	4.82011830190152	1.50598133311277e-12	5.94527964061074e-10	0.690981412680996	1051.78620477688	0.349146595401933	NA	NA	337	355	208	214	788	275	170	160	0.877463275566617	0.0487244729562497	
SHOX2	0.174315	1.08459	2.63738	1.72911	0.02745	0.459828	-2.1853495200216	-1.09055406031672	1.3888588310192e-05	0.00120847724733336	-0.51620987145478	11.6626951337698	0.339880953888648	0.128813824762085	0.658068972455566	36	8	0	65	0	0	17	5	0.00335455760617276	0.962399296775695	
AVPR2	0.238513	0.0757813	-1.65415	0	1	1	1.96535481245572	-2.50710544954088	0.00611839903480395	0.154359845173885	0.833931107748351	3.2117494211023	0.394024334548818	0.0343069189587942	0.413836181415078	3	1	0	4	0	10	14	8	0.14130395270592	0.603171177355221	
LOC101748650	3.73958	0.926808	-2.01253	-1.27859	0.0148	0.331481	1.13902553524025	-1.61329857447329	0.0131335958521626	0.258092164875012	0.761857271445539	14.492232108357	0.397877222278553	0.0555173840251846	0.489220432433847	12	11	4	4	7	16	11	18	0.0301716556492458	0.838632703714752	
CKLF	25.1793	55.3514	1.13638	0.682721	0.26495	0.999226	-0.993473458496458	4.43589491418943	0.0110592767373922	0.230686557228696	-0.865844747285954	671.34493188757	0.248891479040178	0.000503656251575972	0.0752484214581993	838	1200	840	1613	37	953	720	657	0.214658743038955	0.509574134168636	
LOC101750352	4.12091	1.50722	-1.45107	-1.36552	0.007	0.209778	0.967194331051047	1.30853063319149	0.0132416056089407	0.25893287313646	0.677017748241899	105.564397425719	0.393868081481624	NA	NA	79	109	57	68	48	92	77	88	0.0929265358504103	0.684482097187686	
BRD9	28.8581	4.20212	-2.77979	-2.50759	0.001	0.0549097	2.13900245759631	3.97511461498376	1.49911725889165e-07	2.14484441107733e-05	1.07255411925482	593.003794150662	0.398101227639733	NA	NA	296	297	199	231	358	386	364	331	0.929559970050381	0.0258684020167773	
CSF2RA	2.89633	1.48407	-0.964671	-1.18414	0.01965	0.386238	0.893023252798632	2.4588354218237	0.0269125978808364	0.398429164743684	0.758874471042902	169.697546821466	0.29823644909218	0.0109421886887581	0.286784818088089	131	281	85	130	18	251	518	372	0.0340008091778597	0.825899865406722	
CALCRL	14.045	6.43186	-1.12675	-1.23224	0.0342	0.514724	1.02724021917615	3.05751411263991	0.00922953517426545	0.202840444170094	0.905486492071179	279.541561033168	0.2700750189788	0.000800210013411631	0.0925602112990622	272	266	150	222	72	558	470	368	0.675004455822888	0.140138147458645	
BETA3	10.4219	2.17351	-2.26152	-2.80793	0.0005	0.032861	1.79401204832934	0.16128036999068	2.90107152654139e-05	0.00233377520010601	0.928712665026686	67.1374578018294	0.394858106339388	NA	NA	31	21	16	46	42	32	37	36	0.0921859655734116	0.685908367283475	
ARHGAP28	0.882871	0.551306	-0.679349	-0.360403	0.46375	0.999226	0.949941510857025	1.75934440293567	0.0190952398758742	0.32923446940844	0.828612821252031	108.893731266761	0.271762376454229	0.00229578228888978	0.157748145477162	138	103	37	108	19	177	276	197	0.0666147432838916	0.740621362347249	
RSAD2	1.82009	0.317299	-2.52009	-2.16659	0.0001	0.0100722	2.91882410610101	0.0728885624889389	2.89766223477466e-09	6.23963267888143e-07	0.799067012085402	26.5220129014998	0.369018656399409	NA	NA	10	11	2	14	0	11	299	5	0.191108546203897	0.530544263842535	
GNA14	0.0144345	0.00638599	-1.17654	0	1	1	1.79696109716554	-2.02368245782871	0.00245488482707085	0.0800897124782556	0.834640681144	7.29776194576528	0.396907874571603	0.0354782322435996	0.417032999721146	1	8	5	0	2	13	17	15	0.215950441946717	0.506460729145008	
LOC101751722	178.808	36.4977	-2.29253	-1.56157	0.00155	0.0769216	1.88320220379916	2.16159578678268	4.79819777296217e-06	0.000475758047088407	0.788173050225498	215.003880032546	0.388437054610687	NA	NA	110	98	91	93	140	103	70	38	0.335063154405232	0.386295913404459	
LOC101751728	0.901817	0.40929	-1.13971	-0.994606	0.05845	0.65071	0.857206551947647	0.319225317722055	0.0409974499907102	0.504525774306927	0.705717939115874	42.3652632784902	0.289256845101984	0.0146969297395147	0.310831977145346	37	36	28	40	10	100	62	55	0.0369038902321579	0.817468522656861	
GPR126	2.52046	1.70478	-0.564103	-0.75664	0.12955	0.861701	1.68958277997532	1.3774162855711	4.24183161188373e-05	0.00319531329689531	1.23932629892359	100.544568067353	0.364663186353387	0.00067743924741713	0.0887753341047084	76	60	22	70	38	105	214	139	0.229956120190976	0.49119739622071	
GPR128	0.382366	0.0829108	-2.20532	0	1	1	2.15895929251436	-0.922080710993066	1.01956223016322e-05	0.000924894792451891	1.06170022260774	14.6405623323669	0.39808992563467	0.00765348804490734	0.255086774953386	2	21	0	7	2	35	42	46	0.437224652792556	0.312779292060354	
FNDC4	10.7761	17.2914	0.682219	0.993138	0.04625	0.58446	-0.725868167631306	4.32325556653982	0.0636287034200557	0.642860995027842	-0.590722616245829	622.226098099257	0.291674964166709	0.0428389218935844	0.446940694158759	1854	702	556	873	49	974	763	584	0.0506042095902215	0.778055147789433	
FNDC1	6.65181	3.77213	-0.818368	-1.25767	0.0114	0.280826	0.849204347224174	4.29441422165061	0.0303235073058854	0.425066502604667	0.777707907340482	624.215566939504	0.245243066628441	0.0015182530035577	0.140442462329097	501	887	312	605	100	890	1667	1146	0.129945125412928	0.618195064074651	
CCDC152	1.80579	0.385179	-2.22903	-0.198331	0.6642	0.999226	1.08483984503806	-0.115183402594882	0.0145596437070911	0.274431904993605	0.900265302274494	30.7448822233524	0.292726719165086	0.0021018778188346	0.153924270344597	26	22	22	21	7	49	70	53	0.198430329133287	0.523870521128371	
CCDC153	0.272736	0.426666	0.645603	0	1	1	-2.18835814964725	-1.74813121600791	5.57462950753575e-05	0.00400134517985344	-1.00637292487064	7.32558053699921	0.397355273203994	0.0113194909375445	0.289056372599189	2	25	15	20	0	3	5	5	0.131673921658224	0.614126883939772	
LOC100857251	22.4601	6.67486	-1.75055	-1.81876	0.00105	0.0569207	1.44371905821482	4.27139343254008	0.000267174128197116	0.0140632544812497	0.777196430868853	695.191198045153	0.398207460048847	NA	NA	521	445	294	523	370	550	445	296	0.742424756205141	0.10682141694495	
PALMD	3.46133	1.82514	-0.923322	-1.08435	0.034	0.513673	0.741993489595425	2.24455629171985	0.0620579833428672	0.634813862237641	0.64262487950349	151.588097080176	0.283670313983731	0.0234885441454974	0.366040393359292	181	186	60	165	25	188	421	254	0.0301216521852314	0.838851847758548	
IL17REL	5.34589	2.729	-0.970055	-1.00209	0.06365	0.674317	1.1324727248728	2.01455584968706	0.00570842889643724	0.149491476812312	0.821055835088563	122.531997240169	0.358766283176363	0.022105307945171	0.357696554570222	196	124	26	75	11	194	333	366	0.0192746461527686	0.881971722730851	
MATN2	1.20573	0.678874	-0.828686	-0.907031	0.06905	0.693842	1.12932522277939	1.5655523498075	0.00584355269214126	0.151708295702925	0.927486163864175	95.2569735403758	0.309170563264007	0.00270052796381839	0.170488075613615	66	77	40	121	17	170	320	117	0.0723095308586341	0.725772836361938	
LOC100858433	0.919218	0.24778	-1.89134	-1.6602	0.01185	0.288158	2.01227462657791	-1.09440301503487	0.00018724256640275	0.0105598863242694	1.3067722418134	12.2430774554606	0.378627499274186	0.000557810336424963	0.0778145419312823	4	6	6	10	1	56	24	28	0.301639448662916	0.416482663940284	
LOC428824	3.02967	1.26655	-1.25825	-1.39136	0.0041	0.148175	1.2571073761951	2.59169461535532	0.00189390750819013	0.0657925884256001	0.761432119861123	181.807370150066	0.388037031291932	NA	NA	310	98	26	157	14	422	864	189	0.00791010167739717	0.93288620920483	
RREB1	1.34503	0.440979	-1.60886	-0.959123	0.02065	0.396284	1.9950804391439	2.0242203124387	1.3638302759724e-06	0.000152220595932878	1.2286149679423	173.621009820895	0.39290684299125	NA	NA	94	101	44	84	90	135	233	149	0.677483903078301	0.137427702222023	
WBSCR27	69.9259	23.5977	-1.56718	-1.60097	0.0053	0.177243	1.32436871529876	5.32711144923055	0.000769184566353548	0.0324681183017654	0.737500387655384	1373.27207680426	0.397840992876515	NA	NA	1196	1088	666	833	699	1071	831	755	0.494556397477555	0.264743782791877	
C14ORF149	25.4295	54.0835	1.08868	0.543058	0.2632	0.999226	-0.872922323600795	3.50158362085918	0.0287173847409642	0.411976586748233	-0.752469559001483	351.338254103452	0.259158524170787	0.00369004310965926	0.190224507828194	703	961	244	507	32	448	415	290	0.376892566920544	0.354441536922036	
LOC100859100	0.250456	0.609183	1.28232	0.509221	0.3226	0.999226	-1.3338564033767	-0.671898054378567	0.00732697639862583	0.174716423787366	-0.903914515360752	17.179143836876	0.370910133592891	0.0148089594745531	0.311425184826378	55	34	13	29	1	7	23	17	0.0336158623667725	0.827126246211519	
LOC101751390	0.524762	0.236762	-1.14823	-1.11725	0.0352	0.522384	0.862258494911688	0.240521186592885	0.034059254016509	0.455943976496052	0.678129235387394	41.9378745469117	0.340025386556763	0.0461139452547881	0.457384762051218	48	45	11	39	12	58	83	52	0.0179239693378761	0.888128887189893	
CCDC56	84.1366	25.6754	-1.71235	-1.70747	0.00205	0.0933024	1.1477778954971	3.17925448163314	0.00349696365392807	0.104409343381567	0.594817320310411	353.408412476425	0.396738448606914	NA	NA	310	349	180	186	190	208	155	120	0.178404942992871	0.548039133505388	
NUFIP2	11.5753	3.81571	-1.60103	-1.80552	0.0015	0.0748768	1.17548936422801	5.3457016400076	0.00272230942276051	0.0870077845193531	0.760237237379844	1369.9843896757	0.389284966994363	NA	NA	1092	1194	700	1112	603	1129	1359	1117	0.751559783610761	0.104152671316008	
CABP7	3.0645	8.97128	1.54966	1.90652	0.0033	0.1268	-1.45918383077344	1.91070023338865	0.000209341732207485	0.0113845587938754	-0.741201529087896	108.597916277311	0.398146001355045	NA	NA	651	62	24	155	2	76	153	92	0.019963819698135	0.880017973054664	
CABP2	108.835	18.0364	-2.59316	-2.21911	0.0002	0.0166882	2.24115510207793	4.39028177760489	3.70370270144062e-08	6.31644273514489e-06	0.707613500201258	784.120703291561	0.371571211655041	NA	NA	336	380	230	338	521	415	255	183	0.966829302669789	0.00863417100609209	
MBOAT2	14.698	12.4097	-0.244159	-0.37193	0.4498	0.999226	1.36755893904023	3.4084047171288	0.000592583564183824	0.0262634021232241	1.13082394542364	351.686452540844	0.312384691743192	0.000294634503118906	0.0597359409230006	336	247	111	310	88	486	1067	469	0.430370684616566	0.319253416970786	
ZNFX1	6.42687	1.6477	-1.96366	-2.31991	5e-05	0.00552662	1.86213528785429	4.01747892604009	3.86436958994415e-06	0.000390429530419097	1.06579713055668	507.847545204419	0.393194909994914	NA	NA	246	287	168	425	73	367	3596	279	0.30324755533005	0.414583796097812	
LOC101749804	0.675323	2.10719	1.64167	0.491462	0.1675	0.925864	-1.44118456323444	-1.20025122230139	0.00140448935493877	0.0518906482991069	-0.984162748657273	11.089541571969	0.374188951522186	0.00853541272329082	0.265751586700267	29	17	18	22	0	16	12	4	0.162326066763707	0.57582177008483	
LOC101749808	85.6531	5.90346	-3.85887	-2.1663	0.0385	0.545181	2.40622507428256	2.18403018941749	1.34315644099826e-08	2.489861652974e-06	0.6334823512941	219.625202341838	0.353837350071006	NA	NA	28	17	109	120	145	77	208	35	0.00490787147107755	0.956484415152181	
UNC93B1	40.5883	12.8097	-1.66382	-1.72328	0.00795	0.223308	1.36144333531101	4.72855742323385	0.000559404596436265	0.0251060782880596	0.683360686401543	936.962178830905	0.397393458627316	NA	NA	647	882	490	474	514	511	470	388	0.188558201232522	0.532602327924735	
AS3MT	77.4537	28.096	-1.46297	-1.53285	0.0075	0.216015	1.18796137116588	5.11522453849125	0.00246077313412409	0.0800897124782556	0.670446589060899	1189.67734998953	0.397814089251304	NA	NA	936	1165	692	678	588	861	714	692	0.186140587702804	0.535858955722846	
KEL	0.188002	0.0679442	-1.46833	0	1	1	1.19428561935863	-1.56865855465241	0.0177671444848716	0.314846206258099	0.817955955330567	9.58872838483011	0.373820632444101	0.0286625079935889	0.38673238983223	10	9	2	8	2	16	30	14	0.0692488106624139	0.733548447358785	
LOC422276	0.18921	0.0951673	-0.991452	0	1	1	1.23796345470028	-1.723411443782	0.0212025924315877	0.350113761004327	0.819034109086305	8.84894699301999	0.378731844825454	0.0305742711093562	0.397350669909574	10	4	6	4	2	17	23	13	0.0739446509548859	0.722387842786242	
CAV1	6.78624	2.64963	-1.35682	-1.30507	0.00925	0.242609	1.30533016215999	0.420736642930077	0.00208355973244974	0.0709541954893985	1.0804309747246	46.2731370952534	0.287722697368923	0.000173263930331772	0.0447331263713282	40	35	16	38	12	71	105	82	0.440106713000092	0.311956936615791	
LMNB2	9.46802	7.74783	-0.289271	-0.394506	0.4106	0.999226	0.915702606422082	2.69342433000202	0.0201774039173813	0.341184394131289	0.771443175445355	218.369650070496	0.307762703270091	0.0121892763743641	0.292036153356994	267	196	87	214	56	327	479	253	0.0741037613125647	0.721837851087151	
MRPS21	734.98	122.009	-2.59071	-2.28816	0.00035	0.025138	1.70525478987981	5.35582688390069	1.863594152098e-05	0.00158279283404084	0.80833819173963	1425.19509164144	0.396616815370653	NA	NA	833	864	672	763	841	675	699	606	0.632345611954964	0.177181751981752	
ZP1	32.7006	12.0869	-1.43587	-1.69187	0.00265	0.111379	0.957001191150406	4.72044042774926	0.0141754568331523	0.270717838639271	0.6615599881627	888.789978541979	0.382635945538789	NA	NA	905	912	577	530	341	763	1368	618	0.0767459203050199	0.716929790872531	
LOC426296	128.108	27.83	-2.20265	-3.81411	0.00015	0.0135095	1.90990348970618	3.48700253536733	2.4369263611959e-06	0.000260019008995443	0.87779153215145	444.620990122231	0.395316133230575	NA	NA	230	251	160	222	275	284	154	163	0.834766689533625	0.0710226698707306	
MPZL1	22.3516	17.7895	-0.329356	-0.496028	0.32	0.999226	0.805811877465041	3.02264570409627	0.040867611319979	0.504525774306927	0.730287463751128	264.298258336506	0.233411995123554	0.00175552410005185	0.152598270767322	293	261	127	298	52	450	611	368	0.36922870318733	0.358973288060935	
LOC768783	4.68928	10.5709	1.17265	1.00859	0.0502	0.608534	-1.46150452151956	2.42100275002439	0.000348700020002485	0.0174907930033247	-1.25420660283046	161.590508517531	0.268735925733465	3.05540608675874e-06	0.00342768271511925	276	520	186	254	9	192	138	95	0.665881821368931	0.148060388752799	
MET	0.978669	0.305528	-1.67952	-1.54785	0.0042	0.151147	1.49690221977218	0.901698239669782	0.00033340849617764	0.0168426595296562	0.974941396960472	62.9748100798632	0.384208415498438	0.0111636955663963	0.289056372599189	54	26	6	83	15	90	203	98	0.083323549838566	0.702482127938625	
LOC100857543	0.383761	0.211234	-0.861367	0	1	1	1.24066275580444	-0.375968043144592	0.00640325405479162	0.158911024377238	1.04960114783309	24.5945482001243	0.285592224722619	0.000237687273246338	0.0527117237514762	15	22	15	18	5	52	51	48	0.403385857155008	0.335206895489025	
CYP46A1	9.75386	15.496	0.667849	1.00126	0.04425	0.57257	-0.690928490211081	4.57449658522001	0.0733383101000113	0.691738581889384	-0.592898706261059	735.127733518334	0.256482663463119	0.0207968590305124	0.353910051951574	1486	1355	643	1248	33	912	1383	824	0.0995416850700712	0.669001310914269	
KRT15	2.52311	1.01788	-1.30963	-0.124469	0.7498	0.999226	1.233839305799	0.954782359543527	0.00327645440240815	0.0992151348729216	0.811035362203485	59.9914155088215	0.379856810188389	0.0327521790245487	0.408469497308323	83	28	8	73	9	156	199	65	0.0339264630697885	0.826413022875332	
KRT19	NULL	NULL	NULL	NULL	NULL	NULL	1.08889350244671	2.88145628667539	0.00634414535091401	0.157627611411171	0.759064866855298	230.64165742029	0.368492761340672	0.0394063819345019	0.434618481596535	322	222	30	233	31	438	892	270	0.0250049561006113	0.857338116736936	
CMTM6	4.04195	3.46065	-0.224008	-0.17205	0.73495	0.999226	0.990545692576717	0.743840527340448	0.0178849962102263	0.31562280563709	0.76586498532167	52.8366242113945	0.340499208090083	0.0244971287871933	0.371127915522112	64	53	11	59	9	73	164	89	0.024820288628466	0.857877877253108	
CMTM4	4.07624	2.90966	-0.486387	-0.531474	0.27845	0.999226	1.12665336967824	4.40325192992736	0.00414974176267426	0.119707976856143	0.977588476699452	696.232279798156	0.291753509769782	0.000805976100546147	0.0925602112990622	609	637	338	604	190	931	1449	1035	0.759813593980189	0.100236253358688	
NDUFA11	39.942	64.4704	0.690729	1.05859	0.0343	0.515159	-0.761607910362006	4.39966595184898	0.0527087988994714	0.592640387626018	-0.713693342667063	659.64841127874	0.161662182237378	1.01140600606637e-05	0.00698678813049934	1169	1158	806	1017	59	938	709	657	0.581023624113895	0.208674146323975	
ONECUT2	0.300506	0.0383584	-2.96978	0	1	1	2.10370034367956	-1.53834534208943	6.01800770860063e-05	0.00426218898112785	1.1683554641356	13.8667075670634	0.39743337138295	0.00328475266001416	0.18328919842879	7	1	5	6	6	13	34	18	0.232592769990687	0.490244512765899	
ACVR2B	4.24784	0.629538	-2.75436	-2.60123	5e-05	0.00552662	2.16059348972476	0.381846029314242	9.77643737759045e-07	0.000114513237371139	1.10739288034017	75.824454378143	0.397171141387192	NA	NA	30	16	23	37	47	56	46	46	0.137774955855085	0.608288991331187	
CYBB	3.33918	1.80454	-0.887862	-1.09006	0.0294	0.476163	1.07128847450095	1.47116251606643	0.00978577184336711	0.212005166826118	0.982319276404886	87.7403057977107	0.242050295002724	4.94255027000787e-05	0.0185320135641672	57	81	59	83	13	194	164	206	0.32237452047293	0.401722391587293	
RORB	0.702823	0.378456	-0.893037	-0.793418	0.1656	0.923534	1.02144574069486	0.477176002227177	0.0107921670056626	0.226444307309758	0.760243849309557	57.3384261294356	0.382022896361948	0.0465856630414783	0.459429190017954	48	33	23	60	23	63	88	46	0.0276757776161272	0.84678718515774	
ROR2	2.96007	2.32425	-0.348865	-0.4865	0.3324	0.999226	1.20565873581006	2.39067891401626	0.00244397114571604	0.080031608117319	0.930504405431188	189.568174166247	0.352493554136071	0.00829605760466514	0.264769749899442	129	156	83	185	65	188	353	248	0.19213371710631	0.529304083057446	
FRS2	4.23263	2.16968	-0.964068	-0.872008	0.06145	0.667093	1.22257567761105	2.54576896647041	0.00216689318387931	0.0728609288547937	0.968032348519742	207.364464991838	0.34174789838159	0.00461722834580365	0.207991708139874	208	164	104	123	68	235	416	263	0.237711898953046	0.484474277191434	
LOC419545	152.382	13.8646	-3.45822	-4.60034	5e-05	0.00552662	3.16606693606466	4.11347421965665	9.64567271067771e-14	4.89586787729113e-11	0.727981166393565	684.701208726249	0.349849736679969	NA	NA	178	184	150	104	515	84	299	103	0.832314424841159	0.0732587745361089	
LOC100859693	1.6923	1.08204	-0.645222	-0.704928	0.21275	0.981312	0.878123555323197	1.40029734554379	0.0270067615655607	0.398429164743684	0.714058717884506	93.0575015609858	0.327042070866184	0.0290074772976056	0.387169245597208	118	76	37	89	26	126	192	107	0.0283008906799312	0.844424332372835	
LOC101749184	1.42733	0.349264	-2.03093	-1.81018	0.03925	0.54793	1.54448927749557	-2.13435915170381	0.00600921522480804	0.153418503188572	0.669285217087289	6.79048065334794	0.389764720593951	0.0859514277212243	0.568467071479582	10	0	1	4	2	6	12	20	0.0245175924144265	0.858613527940215	
LOC769242	NULL	NULL	NULL	NULL	NULL	NULL	1.99468861755758	-0.721469376878686	1.96329597150409e-05	0.00164777730395765	1.30613061925229	24.6379362864616	0.386546525271293	0.000727569156978033	0.0898963662671859	8	17	6	10	10	66	20	33	0.424996446311734	0.323247709625557	
TAF3	12.568	6.89226	-0.866701	-1.26641	0.0142	0.323145	0.903283725196314	4.36077613108201	0.0205454738074362	0.343520322060333	0.712560771330838	689.995172341504	0.350679081487416	NA	NA	640	672	400	647	230	837	944	739	0.503906530411511	0.255926828301359	
LOC769478	0.261311	0.871836	1.73829	1.49269	0.0186	0.374685	-1.35375897125965	0.344285212618075	0.00381390419295999	0.111836051699479	-1.0012092095661	37.4400191021471	0.342935166326032	0.0035056062328617	0.186584543433974	73	118	40	46	3	30	19	45	0.063684524036609	0.748078085255137	
LOC101748443	NULL	NULL	NULL	NULL	NULL	NULL	1.32355336579416	-0.789689363907917	0.00293427008988705	0.0913179120820614	0.919600749543998	24.1239855259683	0.386385107224944	0.0173121280515138	0.330535530943803	19	18	11	6	10	26	36	32	0.0543961975564176	0.769588619465657	
LOC777191	0.0386522	3.69565	6.57913	3.07748	0.0004	0.027678	-7.29103765819624	1.92869416370499	3.91341786887656e-25	5.56174947524737e-22	-0.480008524825013	108.470562586334	0.282804829937566	NA	NA	1	1279	2	4	1	1	2	2	0.98259415326148	0.00449667863778231	
WDR74	74.2498	20.749	-1.83935	-3.11871	0.00095	0.0533693	1.40159828100577	2.83166081073104	0.000438574881356705	0.021010200720814	0.692884434664715	293.72751186745	0.395858069470391	NA	NA	177	243	159	145	168	155	142	95	0.212782752309897	0.511331021603568	
PRKG1	5.80897	4.56666	-0.347142	-0.53192	0.2841	0.999226	1.16199999617658	3.6780851597609	0.00316837751446005	0.0967671516522339	0.89244514304619	432.405044319642	0.352253618329876	0.0112920043444251	0.289056372599189	500	419	106	359	133	580	911	482	0.0459142670352108	0.789949704167783	
LOC101751579	0.471971	0.267386	-0.819774	0	1	1	0.978673006207565	-0.556313642809461	0.0267780925652977	0.396978704664129	0.759171509372344	22.0335952767176	0.334117465174763	0.0230762754754607	0.365602262693372	15	30	9	18	5	28	47	45	0.028811101449404	0.842985753505742	
LOC101751576	0.123576	0.0223773	-2.46529	0	1	1	1.37813017608365	-1.75105644837657	0.00214293317380389	0.0725127768240496	0.841055192739254	15.6396536755594	0.394674402606047	0.0330882987287022	0.410687013927914	8	13	3	2	9	11	14	13	0.0328753976926835	0.829624178332765	
PDGFRB	8.7383	14.6258	0.743095	0.424472	0.298	0.999226	0.924546479306058	4.60101617853485	0.0179551865928379	0.316337741971999	0.751534684149753	793.985143010122	0.332887327718341	0.0239690616245363	0.367779208578672	1070	730	351	637	214	888	1893	894	0.0528270448401097	0.772240150270361	
AGRN	44.5187	21.4946	-1.05044	-1.10065	0.0322	0.497376	0.94978291021488	6.52317529873559	0.0148773166598477	0.277410603806132	0.755163276449343	2982.31175041764	0.343711936142	NA	NA	2626	2798	1537	3219	950	3723	4921	3083	0.0809524692939804	0.707315097236291	
TRIM25	5.1841	1.02633	-2.33659	-1.72216	0.0044	0.155388	1.32859860762514	4.20716997208494	0.000834861485945455	0.0343582570605892	0.794411722192746	564.564770433153	0.388784591816545	NA	NA	463	460	284	451	33	595	3857	426	0.866859827072504	0.0575940319972074	
LOC101748687	2.94022	0.709129	-2.0518	-1.98094	0.0017	0.0824427	1.19447817986583	-0.330062949192082	0.00315125647167406	0.0963823320848604	0.740161080548879	47.6396400458397	0.393380476005647	NA	NA	25	37	13	27	29	25	22	17	0.192003290067085	0.529718188000798	
LOC101749222	0.39195	1.02414	1.38567	1.31646	0.01095	0.271707	-1.07028261356507	1.31304322869561	0.00897873850565084	0.200064035435511	-0.884730023026181	73.2137859307792	0.292800333781753	0.00251429709498794	0.16289255112023	105	230	84	101	4	90	98	53	0.104395215412524	0.661664444821327	
LOC100857659	0.261549	0.154308	-0.761267	0	1	1	1.76442961108417	-1.5153152419171	0.000933104245146104	0.0375319175434427	1.07156651515724	10.1370318443263	0.389822543344337	0.00598034292995486	0.227749820736517	8	5	5	4	2	32	9	29	0.178168237245588	0.548419401046012	
PEAK1	8.32361	4.83045	-0.785052	-1.11222	0.0274	0.45951	1.3583038756703	3.7545651389134	0.0006101732913371	0.0267098033361895	1.06697194480834	453.535159254469	0.340190590868942	0.00171038881570699	0.150598446625519	473	348	159	307	137	576	1234	469	0.298454616019891	0.420233641016844	
FZD4	6.04513	2.69581	-1.16506	-1.59543	0.00085	0.0495503	1.46040129943324	3.08094102875791	0.000276121901948394	0.014498440161911	0.990457891610208	264.356098086404	0.372180621171069	NA	NA	280	159	48	270	35	399	1364	276	0.0320384181611039	0.832758149251174	
LOC421682	2.98073	1.2791	-1.22054	-1.34532	0.0082	0.22696	1.07264302715904	1.17064513437493	0.0126422787947981	0.251406809092822	0.701123763419605	64.1995309226084	0.374751808840222	0.0613587194911437	0.509902699280293	106	49	20	55	3	128	303	84	0.00963108474688223	0.926218805951221	
SHOX	0	0.109262	inf	0	1	1	-3.47973810561024	-3.19305132045533	0.00299605630168462	0.0924311551943743	-0.663396219660796	1.66176058231491	0.337792176709634	0.0495395733741069	0.467762422337245	10	1	1	5	0	0	1	0	0.330638724896785	0.393778679622216	
CSF3R	5.8845	2.31048	-1.34873	-1.47535	0.00395	0.144285	1.09151759888476	2.45168837636953	0.00555415821227039	0.146389489350688	0.650317368952888	216.99290920132	0.397784806992908	NA	NA	106	155	103	274	102	224	194	82	0.0212917997433338	0.875860963410356	
FAM194B	0.0913224	0.00905947	-3.33347	0	1	1	2.34532925625315	-3.16163288561354	0.00707644732613451	0.169691455678893	0.848044061747972	2.58293530583692	0.381025399580954	0.026035016347585	0.37543648225492	2	1	0	0	1	5	5	5	0.278605856257427	0.44162379150238	
PRAM1	1.26317	0.367912	-1.77962	-1.28519	0.00925	0.242609	0.94550683144824	-0.881252180048449	0.0187969292896171	0.326579412058727	0.666929142764421	28.2779573541116	0.396801375209022	0.0928089223737709	0.581629388637215	19	17	19	7	15	19	32	11	0.0172872679665658	0.891298757717866	
LOC101751293	NULL	NULL	NULL	NULL	NULL	NULL	-0.948190413985269	-0.623279315794688	0.038811915896537	0.495294694658641	-0.729752446255327	18.2619683013315	0.33274899920488	0.0283000416605776	0.385951354765109	28	34	33	24	1	24	24	14	0.027055009550337	0.849038035084605	
SH2D3C	10.3642	16.5432	0.674631	1.03248	0.03915	0.54793	-0.594973687218923	4.8106018485059	0.127496367849665	0.904173580877534	-0.533614470730586	878.079464822421	0.19932875872441	0.00742719739428675	0.250454874077099	1851	1142	895	1450	78	1311	1085	976	0.0860311594326974	0.699278710122266	
SLC24A2	6.51642	6.12545	-0.0892645	-0.137653	0.78125	0.999226	0.842592317239711	1.96179712679994	0.0390902024956345	0.497804621745481	0.710806983603292	122.00127665553	0.299109258652533	0.0174819067189171	0.332761149666391	116	65	89	161	16	218	357	199	0.0361915814291249	0.819710380682226	
LOC101751431	0	0	0	0	1	1	2.66555471198994	-3.00477270317885	0.00203693185269037	0.0697003422723166	0.919184489731629	2.95212322685951	0.379588707387813	0.015455432030565	0.312928082361622	0	1	0	2	1	7	3	9	0.266215154708973	0.458680458993054	
LOC100857321	0.393997	0.133693	-1.55926	0	1	1	0.823567263378627	0.688460400612817	0.0436005005965974	0.521884038022607	0.660455080471864	55.7784615571623	0.324882839747716	0.0420623920453514	0.44420677839664	25	67	33	66	14	101	93	76	0.0346046852819514	0.824235535943701	
LOC101747496	5.52978	0.314686	-4.13524	-0.768178	0.4488	0.999226	2.3941468526369	-2.36219078810165	0.000122144386992202	0.00760120132162887	1.10682211729351	8.80133509335932	0.393534868440487	0.00491559650560577	0.213518971011597	2	4	1	1	5	7	18	6	0.270400024518171	0.453330124626708	
