Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_807	bayseq_library_808	bayseq_library_810	bayseq_library_811	bayseq_library_712	bayseq_library_713	bayseq_library_718	bayseq_library_720	bayseq_likelihood	bayseq_FDR	
NEFH	16.7875	34.01	1.01857	1.51012	0.0026	0.109819	-1.06134541176782	5.86540944498218	0.0065387491042712	0.161896693850004	-0.891230654965328	1816.42758232004	0.285287497294899	0.00178426369225235	0.153523560964928	4336	2581	1461	4430	77	2097	2518	1801	0.108011960206056	0.654643936572531	
LOC101749278	0.249539	0.936161	1.90749	1.60191	0.02155	0.402661	-1.48903881393112	-1.15493555072599	0.00104605603163961	0.0415606492012875	-0.979078235082387	11.3774301352418	0.378790526509372	0.00974500596125625	0.279627579680164	16	42	15	19	0	8	8	15	0.0683194860955954	0.736279508678033	
DBNDD2	235.821	440.211	0.900501	1.20404	0.0153	0.33911	-0.992089081849564	7.50368414505519	0.0110973384777005	0.231254214728857	-0.832575956033241	5696.50566842231	0.27080492801352	0.00210891733562664	0.153924270344597	10091	13975	8396	5254	456	6827	4920	6111	0.0515372685480745	0.77554018516602	
LOC101752002	33.2355	0.757443	-5.45544	-6.57215	5e-05	0.00552662	5.36985551605662	3.05933290514964	2.41314293156539e-28	4.28694841792592e-25	3.93260273848558	303.964376549995	0.346484501228583	7.41537676563175e-30	1.28271187291898e-25	20	26	13	10	126	907	539	524	0.999934117402931	1.563700666986e-05	
EYA4	0.740443	0.382214	-0.954009	-0.922996	0.04225	0.565617	1.40852306310658	1.70144105373146	0.000563597979855431	0.0251725648416581	0.938356201866942	105.048183968485	0.378447256364066	0.0131570405532519	0.301844147864923	112	67	13	114	20	134	452	125	0.0177869675744399	0.889108096162835	
MAFB	15.4424	8.29021	-0.897411	-1.34899	0.007	0.209778	0.774130377691097	4.08567717175035	0.047207337767241	0.550528460898273	0.683169624791358	556.234484727977	0.290049807588664	0.0185051273837915	0.338731950777593	666	552	369	439	134	676	960	939	0.149849967425665	0.591316952505398	
G6PC3	23.2909	40.2505	0.789239	1.58465	0.02415	0.429552	-0.803972587535317	3.51983080308089	0.0386363927447193	0.495294694658641	-0.705265298923357	351.406329933207	0.208106795841644	0.000701586225588939	0.0892324336172984	730	557	408	574	19	538	490	333	0.25549128298857	0.468518046238333	
DGKH	0.865794	0.271925	-1.67081	-1.56944	0.0019	0.0886077	1.86573133162208	1.83076893992201	6.21354207096144e-06	0.000588712399416693	1.40027742203173	131.488327233777	0.354032202706432	7.64622918809887e-05	0.0240480859083153	88	84	20	91	46	192	304	184	0.35894616936498	0.367808137510794	
PRDM6	1.41258	0.288765	-2.29036	-1.99384	0.00025	0.019793	2.18858008263755	0.833616575193129	3.92789053907416e-07	5.16881299456684e-05	1.18985510765516	63.5334627236649	0.39741165839841	0.00275335493431148	0.17132206350259	55	11	2	47	19	83	239	87	0.0910025797399306	0.688197912716028	
SLC22A3	5.40382	2.78601	-0.955779	-1.30701	0.0109	0.271257	0.867233576407439	3.60669084015852	0.027962126010514	0.406119229725093	0.68640318088178	383.030410450581	0.332452526785945	0.0389546842939663	0.433615269573377	629	307	85	434	50	777	1061	627	0.121709199705502	0.630378464845264	
SPON2	7.52136	3.85827	-0.96304	-1.25779	0.012	0.289736	0.886099825168999	2.72961611637803	0.0261633353589705	0.391129020464609	0.790194248712471	211.304262844991	0.268334153214584	0.00323148560339015	0.18148778560858	271	183	101	205	32	308	413	545	0.11376997849218	0.645722188523648	
RAD51	2.55755	5.19888	1.02344	1.13283	0.02625	0.449525	-1.06710710628438	1.87904072565247	0.00538505479670767	0.143613618154095	-0.844955712085904	107.574705366413	0.317401844493961	0.00776546140772486	0.256349143951955	219	250	144	144	2	109	97	174	0.11512794503336	0.641780848782049	
CHRNB3	0.605917	0.261245	-1.21372	-1.12201	0.04745	0.590851	1.19940929684183	-0.286337870295861	0.00873431158367865	0.196204482972457	1.02408847083023	23.991255159788	0.294584985963814	0.000508237290966392	0.0752484214581993	18	18	13	26	3	69	57	43	0.323944051528462	0.397778883158028	
LOC101748212	50.0849	87.6306	0.807059	2.45225	0.0319	0.494087	-0.849574945641526	2.90960292533925	0.0314102802378483	0.434808022149643	-0.704665647497096	230.158851789879	0.290482158835692	0.0152726533124956	0.312928082361622	366	262	239	634	15	342	292	200	0.0907083181067015	0.68889505720462	
LOC101750146	27.7079	3.73142	-2.8925	-3.37396	5e-05	0.00552662	2.215675450858	4.52987226368332	5.09380923471017e-08	8.28929963859171e-06	1.31941120074894	729.000068694022	0.390301838486858	0.000723568842294035	0.0898963662671859	38	700	333	200	98	2535	1964	1749	0.527385685816158	0.236213406270828	
DPYSL4	2.37407	4.50199	0.923201	1.1003	0.03105	0.487127	-1.0938800122191	0.345739134150237	0.00807153600364993	0.186625818357711	-0.808339524916888	35.2659072895828	0.35409640543613	0.0224407788820815	0.360427663047582	118	61	21	66	1	39	57	25	0.0276734434387459	0.846826588601369	
VCL	12.3984	7.7998	-0.668648	-1.03606	0.0374	0.539318	0.883106897385282	4.14745072974876	0.0239706873705107	0.371371448666096	0.776263933977629	576.621430464516	0.283323488750261	0.00614671816521985	0.22869406783306	644	635	228	586	132	841	1333	766	0.130290020904919	0.616850602624853	
PBX1	31.2339	18.5777	-0.749539	-1.01365	0.0443	0.57257	0.92603650794134	4.0538380416761	0.0178747648142128	0.31562280563709	0.772807174278021	550.28162043415	0.320090685913925	0.0157638221036622	0.315239993929652	569	597	243	517	153	786	1162	548	0.199883077487973	0.521751574307253	
MRC2	12.5991	6.64775	-0.922387	-1.32134	0.0077	0.219547	0.820298468553989	4.81007808779934	0.0356202594018854	0.469896466540466	0.705127805995633	898.795074527483	0.29915095869526	0.0184184385434162	0.337860180195137	1296	771	374	916	178	1151	2463	1245	0.0566421088448069	0.764096689081788	
COL4A5	9.05046	5.36204	-0.755209	-1.04386	0.033	0.505149	0.834190096619597	4.76376288141971	0.0326393919492484	0.447751967550887	0.783008125686912	875.504126422551	0.225261358871463	0.000508955299996098	0.0752484214581993	946	969	474	800	185	1433	1576	1511	0.495575808685487	0.261834323174954	
RASSF8	13.4945	7.16727	-0.912876	-1.32869	0.0081	0.225291	1.07598421391943	5.21604909013396	0.00610041505120791	0.154359845173885	0.901231207474533	1176.98718036805	0.303475704472281	0.00298092593670912	0.174793413061676	1367	902	390	1302	185	1708	4175	1780	0.0782666189201075	0.71360763270029	
RMI2	2.20825	4.75825	1.10753	1.42864	0.0152	0.339101	-1.09166221811963	1.72967718037404	0.00606164132439193	0.154359845173885	-0.899021963627765	98.3911640326088	0.289547538838836	0.00190330452544015	0.153924270344597	214	127	136	199	4	122	80	123	0.105791311834649	0.658935283006008	
GRIN2B	2.88767	1.51059	-0.934796	-1.26129	0.0121	0.290502	0.944921484447348	3.45697800737847	0.0158452744981332	0.290446742692351	0.72276077566066	373.013237703358	0.35563681248041	0.0421232712478093	0.44420677839664	264	280	166	555	112	561	708	328	0.0174703607812056	0.890572440080116	
LOC101751709	89.3405	158.546	0.827516	2.87825	0.01765	0.363876	-0.76845628702969	3.93247743319912	0.0496910463143154	0.571674973194051	-0.655061527585378	472.673471019551	0.264438195981422	0.0132424372162922	0.302277859822108	1078	616	452	903	34	794	640	343	0.071811486512527	0.727762343363434	
GNRH1	4.14763	1.11672	-1.89302	-2.54593	0.02795	0.464614	1.41104951650307	-0.63044634101721	0.00278726676039681	0.0878762673123565	0.960363406088627	18.9658768284316	0.375728768439017	0.0105882573052739	0.283779317766438	18	22	4	11	3	76	22	36	0.0511163174115002	0.77632725032386	
COL15A1	2.57207	1.3093	-0.974136	-1.28943	0.01165	0.284923	0.910095494371694	2.96523524155696	0.0218884679922979	0.355383366839153	0.788346933121879	248.101257144662	0.288333461549404	0.00625415465847795	0.229204167971084	357	274	87	190	38	359	652	510	0.11590358608023	0.640602016270485	
LOC420515	1.38344	0.672207	-1.04128	-1.22802	0.0219	0.406523	0.877120964866035	1.74428286828937	0.0294384607037441	0.416989438725859	0.772438327289252	110.278253505431	0.248553311945907	0.00188525748409137	0.153924270344597	123	84	65	111	22	166	260	181	0.0623683839826371	0.750609916494155	
FOXL1	0.959604	0.296443	-1.69468	-1.48719	0.02015	0.390209	1.47433665740682	-1.10969642668659	0.00287302269658441	0.0898051288061384	0.861392954201883	13.9279780906016	0.393967033015968	0.0287820060638255	0.386807963822861	16	3	4	13	3	23	57	13	0.0241835320358384	0.859637676181535	
RLN3	13.1041	41.2348	1.65384	2.74047	5e-05	0.00552662	-1.5975878617888	3.63196659170346	4.97196018474278e-05	0.00366755180686321	-0.895506086118914	375.801591091904	0.396005040252342	0.0237375785279334	0.367542954865779	94	1597	234	1177	8	350	503	209	0.0240354557392094	0.860192882209879	
GPR182	3.09897	5.4911	0.825307	1.0592	0.03805	0.542452	-0.816724098600182	2.70105129434727	0.0344527286063988	0.458180454417474	-0.655418207499158	196.063570882976	0.303940301315457	0.0310521002786751	0.40130198628653	374	361	309	196	8	304	195	266	0.0166516680454453	0.895564085485159	
PROSAPIP1	5.08823	2.41398	-1.07575	-1.52599	0.00255	0.107975	1.39585165661682	1.84675312313177	0.000546431905108584	0.0245756020107696	0.965980062755698	131.65609477712	0.379829711204721	0.0109844702500265	0.287457437798726	156	131	25	54	45	190	314	111	0.021255397477728	0.876384053402514	
PLAG1	0.753474	0.319011	-1.23995	-0.982023	0.04495	0.575292	0.962998957503865	-0.540239123878509	0.0219294209771141	0.355777318409527	0.723181731174802	27.0359600507137	0.368902577622426	0.0499537675183075	0.469364622776579	15	25	13	23	10	30	49	27	0.0280966600704277	0.84539488516294	
ARSI	0.760163	0.295807	-1.36165	-1.24323	0.0133	0.310979	1.17718693468816	0.244076222732839	0.00554239752517786	0.146389489350688	0.873713325528854	42.1699851192181	0.358882271351796	0.014910722463666	0.311425184826378	19	45	26	28	12	44	123	50	0.0349392973557452	0.823444760490066	
PDE3A	1.32866	0.613843	-1.11404	-1.15457	0.02145	0.40256	1.08392422160066	0.879862529206642	0.0083877353927837	0.191855947535797	0.801960181536516	63.1753460038249	0.361124589936733	0.0263692596923983	0.376038057303687	40	60	15	88	16	81	183	74	0.021430331979127	0.87327143431617	
LOC101750897	29.3466	16.1084	-0.865378	-1.66815	0.0301	0.478744	0.840412107299254	2.69874584363038	0.0324441296373174	0.445646878613617	0.702253707295456	217.359875475258	0.313533133915919	0.0251034554050145	0.371745041991735	251	227	84	232	53	305	532	228	0.0380216770807991	0.81428852388915	
LOC769834	0.541528	1.53664	1.50467	1.50912	0.00795	0.223308	-1.76572738149669	0.584229979552723	0.000265365600086669	0.0140026333233852	-1.10286830450451	44.9215516205524	0.379047288770576	0.00361915073037362	0.190224507828194	85	49	30	188	4	25	45	18	0.0961346746241087	0.677889103251955	
SLC39A8	3.69948	1.27608	-1.5356	-1.55345	0.0019	0.0886077	1.74238730315802	1.59220506499115	3.06734408659875e-05	0.00243991198649672	0.999741870243073	89.6092206615179	0.392720694528367	0.0109064598632972	0.286784818088089	79	51	5	96	8	179	482	122	0.0184336520813756	0.885200706079835	
C1H13ORF15	46.4502	25.6131	-0.858804	-1.30869	0.00885	0.237236	0.808812217480779	5.34783466447651	0.0385030918593358	0.494681099060333	0.749547890260012	1288.70477033114	0.240618398547307	0.0018388899220225	0.153924270344597	1160	1156	1113	1105	175	2004	2736	3103	0.0733441621192669	0.72388744315241	
LOC101752155	0.602717	0.0475626	-3.66358	-1.90344	0.0297	0.477388	3.24173475093292	-2.21364168007416	1.26545901022288e-06	0.000142735741692758	1.36524011456606	7.25563279663535	0.395531076226503	0.000557142422796921	0.0778145419312823	0	2	1	2	3	28	11	5	0.516029478202741	0.241539337842848	
LOC768363	0.443976	1.36047	1.61555	0.997793	0.0253	0.439836	-0.917394761420451	0.549132625222824	0.0284389013274914	0.409103718118568	-0.741071161831932	42.089165716384	0.304547493201163	0.0149597619739753	0.311425184826378	77	91	48	72	2	82	36	33	0.120713115881304	0.632620584498971	
GYPC	7.95908	3.87816	-1.03723	-1.17051	0.01775	0.364464	1.70859716577878	1.39795531735492	3.52392511071554e-05	0.00274171662446109	1.1733329076512	92.2726437054272	0.375466309770156	0.00177803949627819	0.153523560964928	64	66	10	82	26	101	327	123	0.0615131091755582	0.751804238675434	
FANCD2	1.72597	0.8221	-1.07002	-1.18924	0.0187	0.375367	0.914000171240314	1.77824207932194	0.0206825129896929	0.345133296753318	0.734568531358846	126.160013493603	0.345231603082415	0.0333573392628465	0.410687013927914	120	114	76	98	42	158	199	132	0.0795483820112354	0.710198082383621	
MLST8	23.6263	41.0088	0.795539	1.17181	0.019	0.378377	-0.86312230958468	4.91714087743708	0.0263921039973525	0.393392411312378	-0.770322450422158	936.928835457483	0.206752104367643	0.000194676351678167	0.0465301816402678	1807	1944	990	1478	47	1450	1111	1007	0.337526812607303	0.383506734062896	
NOL9	27.8121	48.1198	0.790917	1.20495	0.0163	0.349635	-0.84790721223791	5.02152949380193	0.0288993365873204	0.412761404099351	-0.739486679733451	1007.41396580305	0.241577500686511	0.00220544355932299	0.156994908185881	1746	1911	1307	1542	46	1703	1167	1064	0.278766953157965	0.441051663992687	
ADAM33	1.8118	0.562926	-1.68641	-1.80975	0.0009	0.0514087	1.28038605698611	0.924050469582442	0.00218380798636407	0.073083859738319	1.05058803640152	63.0903613289023	0.307945203976108	0.000645811316639605	0.0872753449627491	62	51	28	41	14	124	199	64	0.32207949203039	0.402370743973167	
MEF2D	12.6348	5.19013	-1.28356	-1.70539	0.00095	0.0533693	0.916312560595748	3.87133320326958	0.0191162642303388	0.32923446940844	0.753888457272582	488.215238704356	0.327913687617777	0.021502361056071	0.355199818955471	563	400	224	509	139	701	967	490	0.11646701859151	0.639176872387123	
ARHGAP31	4.75496	2.70681	-0.81284	-1.04082	0.01905	0.378377	0.806738116104896	4.65717447566703	0.0387013390545631	0.495294694658641	0.712405717517329	813.718794854314	0.282810910770623	0.0117682708197971	0.289263047767045	1007	700	404	896	175	1031	1976	1157	0.106413386004182	0.657660395748692	
LYVE1	0.743096	1.70723	1.20004	1.29456	0.031	0.486792	-0.953924275495638	1.08706935407586	0.0246769220959951	0.379554563666972	-0.871241636247267	63.5449220542088	0.219361420925629	7.13562522477608e-05	0.0232890651204107	133	137	67	94	5	69	82	56	0.288086219017986	0.431732308619253	
CMYA5	0.542987	0.176654	-1.61999	-1.74834	0.001	0.0549097	1.40837623885434	1.57886432321199	0.000564428463941859	0.0251725648416581	1.14108699695711	106.109571068515	0.322666375345744	0.000405574217646849	0.0697543427319712	119	67	34	65	31	157	213	184	0.271402915744906	0.450603857777154	
LOC101748797	9.18213	3.61006	-1.3468	-1.61866	0.0015	0.0748768	1.08733942674201	2.386700280403	0.00624578044143404	0.156093256096707	0.888141395960119	185.37446059866	0.328075000091049	0.00678678494375764	0.239587359096163	159	141	112	149	58	341	241	228	0.284663122732342	0.435261787240928	
PPP1R1C	8.46034	3.97385	-1.09018	-1.09912	0.02825	0.466866	0.946207563738999	1.83045530488561	0.0203183520422771	0.341184394131289	0.754490565113541	110.61667596875	0.328110834624567	0.0214766150795019	0.355199818955471	148	75	28	151	14	236	233	251	0.0776690194588939	0.714772607518512	
PPP1R1B	6.04172	2.16595	-1.47996	-1.45844	0.0038	0.140617	1.23415722864708	0.834471238221886	0.00273100075675959	0.0871549013961092	0.946212750424165	64.12016199741	0.348360996037709	0.00660390973408361	0.236198623188345	54	38	23	67	19	132	144	51	0.078702722591565	0.71257982928845	
BLA	85.2331	14.9278	-2.51341	-9.09604	5e-05	0.00552662	2.27514696095685	0.88822368825067	2.07279579673176e-07	2.8325551791492e-05	1.45602903797493	69.7553661707396	0.385118891762537	0.000156371647213275	0.0416141038999265	53	14	25	16	24	67	243	98	0.16224627661771	0.576149594807356	
SCARB1	9.81481	19.7723	1.01045	1.51161	0.00285	0.115506	-1.00467272244712	4.05172192503216	0.0107560739016492	0.22642292648799	-0.932960829272787	513.656982707394	0.157993283532852	3.52504753204449e-09	1.52440680523264e-05	895	1208	599	800	35	606	554	522	0.836869463786926	0.0698876019117469	
FAM129A	12.7046	6.59624	-0.945631	-1.49705	0.00325	0.125731	1.077428730561	4.56500651670155	0.00613423342391029	0.154359845173885	1.01904961663896	755.896208952786	0.202663243240829	4.94872341660742e-07	0.000611450126146251	642	764	320	777	132	1316	1863	1476	0.822589889030474	0.0766735270337675	
LOC101749351	52.2163	20.0113	-1.38368	-1.70054	0.0012	0.0622756	0.909307305857308	2.49976991985746	0.023364791464983	0.365436995194796	0.840866178209373	178.690153845725	0.229117016933091	0.000242522614677769	0.0531032428948866	169	217	96	156	26	319	546	267	0.263065748253946	0.463379923098115	
PKP2	4.56574	2.48989	-0.874765	-1.21958	0.0191	0.378928	0.929529139470661	3.20379209666594	0.0196183618151854	0.334579389740899	0.745892941486999	284.637128709924	0.32110827677589	0.0201861106478491	0.351492857021735	369	243	100	328	28	466	1114	429	0.0311529865148106	0.835771502568056	
ITGB6	1.01511	1.90774	0.910236	1.12747	0.0258	0.444952	-0.960531312656979	2.46277203476423	0.0202911711302228	0.341184394131289	-0.752728729926883	170.728975263491	0.315348075745747	0.0169875355307807	0.328824416424366	457	301	198	179	17	96	233	181	0.0290446720954288	0.842067447298541	
PRELP	13.3708	5.85779	-1.19066	-1.8357	0.00075	0.0444826	1.11349025187132	4.27929931557143	0.00469916354067477	0.130268879531996	0.892813600553565	618.213477760093	0.326173808044253	0.0061958456245858	0.22869406783306	787	444	171	654	104	765	2109	1073	0.0544671249934308	0.769311044531927	
LACC1	0.632628	0.243519	-1.37732	-1.05072	0.0124	0.296451	1.36458731657054	0.137748824295022	0.00245759397313245	0.0800897124782556	0.985995446777969	31.7559531260983	0.359512076273253	0.00609561122738873	0.22869406783306	22	51	13	11	3	62	84	95	0.0456452385592315	0.790938555368835	
DHX58	1.42684	0.536859	-1.41021	-1.57354	0.00235	0.102568	1.19831433032306	1.77387603653789	0.00298461196803658	0.0924311551943743	0.851914095542481	118.953160100587	0.371404761156714	0.0218041782470364	0.355484142617564	112	99	60	79	33	118	436	73	0.159821212300453	0.578760315557382	
SLC16A12	4.9224	2.50848	-0.97255	-1.27826	0.0123	0.294473	0.906130394466747	2.99586815467944	0.0227851684136659	0.36170628201145	0.714655869381802	249.320374290671	0.332563838161224	0.0316400778650583	0.404217183832924	406	205	60	260	31	436	785	424	0.0657057172970791	0.74331441584787	
C18H17ORF67	2.52787	0.944604	-1.42014	-1.50612	0.029	0.472833	1.46484997010247	-0.208713682453082	0.00178616870594443	0.0634625741222055	0.887620638213417	22.9270117182614	0.386448814274351	0.0216264895124547	0.355199818955471	24	17	6	23	1	42	131	28	0.0575919966434513	0.76144460745495	
PI15	4.18196	1.57977	-1.40447	-1.88186	0.0007	0.0422532	2.4663978327004	-0.135496019820785	1.01218896818255e-07	1.49846141831359e-05	1.4074070416321	32.3364085976053	0.395561255208611	0.000373688969952448	0.0659599163493616	26	8	1	13	10	31	130	54	0.196846743862362	0.525969524248642	
LOC101748987	46.0494	73.985	0.684051	1.02514	0.04215	0.564943	-0.786016179850416	4.58901259095314	0.0459646402817184	0.539281343712534	-0.654021489821005	754.010119904264	0.274381217584507	0.017143136026349	0.329491074426428	1504	1269	1129	753	74	1162	714	649	0.106347560603814	0.657873577359936	
EGFR	2.67774	1.55975	-0.779696	-1.09715	0.027	0.456791	1.13009252286339	3.32108495300001	0.00421390576686305	0.120904499512768	0.939766503414948	338.108016957493	0.315889260863314	0.00293000786340384	0.174576627850179	306	299	149	304	97	404	770	441	0.605606018067972	0.196974174732288	
ADAMTS5	0.603847	0.146985	-2.03851	-1.60994	0.0076	0.218157	0.960702499445104	-0.542600025350767	0.0240208407788638	0.371608333616705	0.728751992085381	24.9605168362164	0.349123036005749	0.0368539150227299	0.422994392128679	22	22	7	25	8	35	47	30	0.0340556770451075	0.825693635869933	
CDH7	3.63497	2.03948	-0.833744	-0.998332	0.04325	0.569375	0.865315289320443	2.64383348277223	0.0279616035758085	0.406119229725093	0.735737551572585	208.455758007318	0.303133158409587	0.0152196361346163	0.312928082361622	310	197	80	167	49	333	425	287	0.0806124938678618	0.708079520744611	
HTR7	2.34732	6.59827	1.49107	1.6248	0.00265	0.111379	-1.51294088919385	2.03134442220033	9.71456564307615e-05	0.00641161332443026	-0.976194700220704	118.667433255364	0.386163046021849	0.0114735912825296	0.289263047767045	174	536	167	64	1	133	127	92	0.0353454615778142	0.82237870203875	
PDE6B	4.3804	1.29787	-1.75491	-2.25515	0.0001	0.0100722	1.66123058256566	3.0212268413034	3.81996708721451e-05	0.00293943212279978	1.06524071762524	262.613272787918	0.383484222569755	0.00547290640738324	0.220676771643159	307	94	24	249	52	486	1048	320	0.104850993660829	0.660411348683103	
LOC101750827	2.12505	1.03581	-1.03673	-1.03783	0.0378	0.541869	1.0858169445336	1.88750683592623	0.00722016257268673	0.172362178862862	0.944683096962481	124.375517375304	0.271773539833203	0.000508964349092919	0.0752484214581993	120	77	91	88	28	256	223	209	0.334889718942079	0.386987760470597	
AKD1	0.686255	0.309446	-1.14906	-1.09295	0.027	0.456791	0.911604255157377	0.922929447093653	0.0284318849398655	0.409103718118568	0.707616295541336	60.9507246142034	0.338044305182785	0.0363255096541691	0.419745267867614	29	63	23	101	11	133	141	85	0.097345044129952	0.674286317003758	
LOC101747382	1.41122	3.61635	1.35759	1.11442	0.02185	0.406038	-1.03460383886806	1.52114436913825	0.0142700649158318	0.271309996620891	-0.751093630352975	86.9573090861919	0.350187762179834	0.0319663474557893	0.404397846385516	164	121	85	225	7	172	47	52	0.0427904716632014	0.799895701238059	
FAM54A	2.46868	5.27907	1.09654	1.21835	0.0203	0.390448	-1.05676827199381	2.17901083292119	0.00550024292496331	0.145489848228307	-0.878946933178074	132.8380407642	0.270942303493293	0.00117848321101862	0.117834697018497	220	326	174	215	2	200	165	130	0.214729604594809	0.509132906772168	
COL20A1	0.808523	0.392525	-1.0425	-1.04604	0.03595	0.52928	1.01742475708089	1.19509150856157	0.0171095477900134	0.307021329787462	0.877518540376118	67.2584254372608	0.291282231892234	0.00259015133703072	0.165330028885451	68	67	34	68	5	133	255	113	0.222875319575628	0.498698827301326	
LOC770612	242.969	109.688	-1.14736	-1.5553	0.00395	0.144285	1.02445580625906	5.91254653612239	0.00881035988954693	0.197704475921433	0.734575320009648	1926.38484533831	0.365918221061321	0.0446980520404794	0.45374818321374	1751	1562	1165	1828	446	1529	7648	1361	0.446717221472893	0.304488987084597	
ATP6V0E2	55.3972	98.0928	0.824336	1.2247	0.01555	0.342865	-0.841800171011713	5.36465193123136	0.0292764822232607	0.415800165246817	-0.657185275424483	1275.86629887773	0.328892290762996	0.0456973869746367	0.456431166401549	2248	1963	1530	2530	30	2400	1629	1363	0.175107100624155	0.555842685581579	
XPNPEP2	0.771435	1.63305	1.08195	1.04765	0.03565	0.527224	-1.28909452227528	0.843868715507002	0.00582985875644494	0.15156210849987	-0.919486975232574	55.453806290524	0.349008781510707	0.00842447063092867	0.265751586700267	110	132	92	42	6	63	29	43	0.0461708624407053	0.789182122813949	
LOC101747802	2.1883	0.85607	-1.35401	-1.16733	0.0172	0.3594	1.5856226593243	1.16483052336134	0.000232987494089207	0.0124481889699091	0.881176135924575	68.0108080199976	0.39451746324098	0.0255124204952833	0.372416750824819	4	68	57	35	7	230	127	180	0.057485547128206	0.76174254408214	
CNP1	5.00274	0.333985	-3.90486	-1.99343	0.0012	0.0622756	1.75422300600517	-2.57449889792565	0.00131172585736345	0.049244237030587	0.854125459166283	11.3467077127526	0.375212616705006	0.0228234409771204	0.363535802967062	1	4	2	3	8	3	7	6	0.11046557929264	0.650459351215182	
SCARA3	8.21549	4.27257	-0.943243	-1.21996	0.01405	0.322317	0.857029045815659	3.08794674463545	0.0289370232443756	0.412761404099351	0.682579341959925	282.877918260528	0.341927077527891	0.0459043587373315	0.456431166401549	472	252	119	181	70	460	668	257	0.0220225477620971	0.871104722497224	
FAM3B	2.72035	5.47819	1.00991	1.24854	0.0131	0.30757	-0.975739296476456	2.64680718416014	0.0129301488362842	0.255804381059997	-0.772295882203381	188.926931628959	0.319397819965567	0.0156071573207763	0.312928082361622	212	565	285	206	9	202	309	166	0.0283955054669015	0.844138770307573	
TRANK1	2.6765	1.36142	-0.975242	-1.38625	0.00475	0.165009	0.949082658563199	3.72266225320428	0.016146236967622	0.293941485632593	0.806309540036748	418.515552636596	0.295362163921273	0.00633532998489916	0.230712711744812	440	376	211	434	64	510	1554	589	0.369418912134063	0.358224533215889	
DPF3	2.68054	0.854665	-1.6491	-1.37972	0.0063	0.196408	1.04266202162782	2.13422509622551	0.00861668678261436	0.194708321143308	0.816014740917209	160.031401421634	0.352774763477721	0.0207153599569152	0.353910051951574	116	166	108	96	54	179	246	209	0.0571088401304678	0.762729674860173	
MICAL2	1.41523	0.585558	-1.27315	-1.53802	0.0031	0.121586	1.22417722621357	2.41534022398838	0.00240453991004774	0.0791049101888853	0.96452466802526	167.770256143991	0.331188827097837	0.00358765919074679	0.189783879760055	222	122	39	153	24	260	605	302	0.0727541090726835	0.724833095716258	
CPED1	2.58512	0.934987	-1.46721	-1.75673	0.0007	0.0422532	1.49127396300781	3.37066965312171	0.000194924532891911	0.010906564808897	1.09628562859871	325.865950000555	0.353837337627029	0.00194650246862133	0.153924270344597	404	182	60	268	47	513	1416	512	0.10050586860134	0.668002052096503	
PRKAG1	30.5538	64.4297	1.07637	1.33668	0.0081	0.225291	-0.9265721836192	3.45616839745638	0.0173101614683339	0.309578877669415	-0.810636845124459	335.259823179995	0.21351626491677	0.000146691450297659	0.0402772810674429	636	690	444	452	16	475	403	355	0.353769829344769	0.372155198051413	
ACOT7	44.6909	74.873	0.744465	1.07818	0.03005	0.478744	-0.788647797645543	5.99995955940822	0.0419837008311287	0.507824856909892	-0.635626980379166	1994.21163066321	0.309620135044113	0.0400798317126513	0.435122506457994	4449	2388	1895	4204	83	3904	2566	1761	0.0219795488872898	0.871186321646569	
PTPRB	7.5421	4.47268	-0.753828	-1.11767	0.0244	0.431705	0.810000227093605	5.31127009999193	0.0380209821772465	0.490486579411811	0.761025796439008	1257.6766577351	0.226888371602067	0.000795988414337062	0.0925602112990622	1777	1372	528	1093	189	2363	2794	2364	0.169378609881943	0.566091815833252	
LTBP2	4.91979	2.43952	-1.012	-1.40041	0.00585	0.190036	0.914777940753867	3.72259959906966	0.0197584003082572	0.336160876114466	0.717818374640495	428.685516813676	0.341192820573947	0.0353915697148897	0.417032999721146	635	336	165	395	93	573	1379	381	0.0276215500952663	0.846984005565993	
VIT	1.97056	1.05212	-0.905312	-1.02942	0.0321	0.496282	1.22661858756241	1.27913934299432	0.00312703753603285	0.0957790031510753	0.853604970787263	74.6049048295912	0.367515979348202	0.0201988428414008	0.351492857021735	79	57	12	94	10	114	315	105	0.0188025651819507	0.88407980323143	
LOC770506	0.226103	1.77265	2.97086	2.28186	0.0295	0.47668	-2.70329876211442	-0.324977091358906	1.09212334578385e-08	2.0422706566158e-06	-1.69152761057881	22.4964805628271	0.383864106714533	1.05015892815923e-05	0.00698678813049934	48	49	68	21	0	8	11	11	0.728072701667882	0.112228657338108	
MAL	0.711077	0.123879	-2.52107	-1.56468	0.0453	0.577351	2.05780842620704	-1.63796350525117	0.000120666026195997	0.0075880777181306	0.739016436377861	10.9727556056035	0.375398135672874	0.0489966956171713	0.466709714089113	12	1	0	5	4	49	13	2	0.0197044395731608	0.880807177533233	
